movie_id,title,genres,release_year,popularity,vote_average,vote_count,movie_mean,poster_url,overview
217,The Babysitter,Drama|Thriller,1995.0,2.761837,4.7,27.0,3.0595747788349192,/hUfKMTLCIK7OwLYX58TfY8APwRm.jpg,"Jennifer (Alicia Silverstone) is a lovely teen who has been hired to baby-sit the kids of Harry Tucker (J.T. Walsh) and his wife, Dolly (Lee Garlington). The Tuckers go to a party and proceed to get inebriated, with Mr. Tucker fantasizing about his beautiful baby sitter. Meanwhile, Jack (Jeremy London), her boyfriend, and Mark (Nicky Katt), another guy interested in her, decide to spy on Jennifer at the Tucker house, with each young man also fixated on her."
218,Boys on the Side,Comedy|Drama,1995.0,3.030309,6.3,48.0,3.3857448673009514,/dcgbt8FkRLvQjaheVlylPSQeTKC.jpg,"After breaking up with her girlfriend, a nightclub singer, Jane, answers a personal ad from Robin, a real estate agent with AIDS, seeking a cross-country travel partner. On their journey from New York City to Los Angeles, the two stop by Pittsburgh to pick up Robin's friend Holly, who is trying to escape an abusive relationship. With three distinct personalities, the women must overcome their differences to help one another."
219,The Cure,Drama|Family,1995.0,2.686342,7.2,58.0,3.8572108162243364,/keUrRrUsmALR7kOTSdrOIDcO67z.jpg,"Dexter, age 11, who has AIDS, and his next door neighbor Eric, a little older and much bigger, become best friends. Eric also becomes closer to Dexter's mother than to his own, who is neglectful and bigoted and violently forbids their friendship upon learning of it. Dexter and Erik start the journey to find ""The Cure"" they had read about in the local newspaper."
220,Castle Freak,Thriller|Drama|Horror|Mystery,1995.0,2.26977,5.8,40.0,3.3878424780027183,/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg,John has inherited a castle and Italy and he moves there with his wife Susan and their blind daughter Rebecca. What they don't realize is that there is somebody else in the castle. An abused child left to die in the basement who has now become the castle freak and is out to wreak havoc.
222,Circle of Friends,Drama|Family|Romance,1995.0,2.605521,6.5,30.0,3.8598110128155194,/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg,"'Circle Of Friends' is set in 1950's Ireland. The movie focuses on Benny Hogan and her best friend, Eve Malone. The story centers around Benny and Eve as they enter student life at University College, Dublin. Here Benny and Eve reunite with their childhood friend, the ice-cool Nan Mahon, the 'college belle'. They also encounter the handsome and charming Jack Foley, whom Benny quickly falls for."
223,Clerks,Comedy,1994.0,10.513367,7.4,769.0,3.9448675205791144,/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives."
224,Don Juan DeMarco,Romance|Drama|Comedy,1994.0,7.438934,6.3,184.0,3.592872433650476,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage."
225,Disclosure,Drama|Thriller|Crime|Mystery|Romance,1994.0,11.812244,5.9,217.0,3.205524514842439,/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life."
227,Drop Zone,Action|Adventure|Thriller,1994.0,9.579155,5.1,91.0,3.248328445048525,/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg,A team of skydiving crooks led by DEA-agent-turned-bad Ty Moncrief (Busey) specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip (Snipes) lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Jessie Crossmann (Butler) so he can track them down.
228,Destiny Turns on the Radio,Crime|Comedy|Fantasy,1995.0,0.710671,5.3,9.0,3.285816224336505,/9iczUcmMLnOZ4Ltx3X3AEpbxTt4.jpg,"Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can happen in that town of many possibilities...especially since there's been some weird electrical disturbances. As the stranger, fresh out of prison, tries to put his life back together--to recover his money from an old bank heist and the girl he lost in doing the job--something keeps interfering with his plans. Is it fate...or just Destiny?"
229,Death and the Maiden,Drama|Thriller|Mystery,1994.0,5.484156,7.1,92.0,3.9244057262364134,/3p1K153ZbRV7FNyi4DNnzHfxJZa.jpg,A political activist is convinced that her guest is a man who once tortured her for the government.
230,Dolores Claiborne,Crime|Drama|Mystery,1995.0,5.8025,7.1,183.0,3.6738299115339674,/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,"Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story."
231,Dumb and Dumber,Comedy,1994.0,9.844558,6.5,1894.0,3.124017775128951,/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart."
232,Eat Drink Man Woman,Comedy|Drama|Romance,1994.0,4.860016,7.5,76.0,4.093617149862725,/jGjSu9zlR2I8t6OE54uxSJ7M25p.jpg,"The film tells the story of a retired and widowed Chinese master chef Chu (Si Hung Lung) and his family living in modern day Taipei, Taiwan. At the start of the film, he lives with his three attractive daughters, all of whom are unattached. As the film progresses, each of the daughters encounters new men in their lives. When these new relationships blossom, the stereotypes are broken and the living situation within the family changes.. The film features several scenes displaying the techniques and artistry of gourmet Chinese cooking. Since the family members have difficulty expressing their love for each other, the intricate preparation of banquet quality dishes for their Sunday dinners is the surrogate for their familial feelings."
233,Exotica,Drama|Mystery,1994.0,5.378467,6.5,64.0,4.0674942970010575,/oIwrh7QhwUNxejsvgKtFG4V0gaQ.jpg,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's owner, Zoe. Meanwhile Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives. Gradually, connections between the traumatic pasts of these characters are revealed."
234,Exit to Eden,Thriller|Comedy|Crime|Romance,1994.0,4.322726,4.3,28.0,2.9832292556481783,/9oIEKFVPhgVEzbcbRPDXCdkUgRN.jpg,"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations."
235,Ed Wood,Comedy|Drama|History,1994.0,11.720358,7.3,639.0,3.8821071969399883,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful."
236,French Kiss,Comedy|Romance,1995.0,9.146544,6.2,179.0,3.3725368822464468,/bZqvonwVru1XtnniQZgZRa3Znyk.jpg,French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.
237,Forget Paris,Comedy|Drama|Romance,1995.0,16.236745,6.1,38.0,3.236279419128693,/l8lq77bNqJY94JCMPI731jwtDsE.jpg,"Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in love, but their relationship goes through many difficult patches. The story is told in flashback by their friends at a restaurant waiting for them to arrive."
238,Far from Home: The Adventures of Yellow Dog,Action|Adventure|Drama|Family,1995.0,2.657337,5.6,27.0,3.2714897346019027,/oDufYQrDhdAsJlwQUnjY9wHRWgL.jpg,"Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers."
239,A Goofy Movie,Romance|Animation|Family|Comedy|Adventure,1995.0,10.177977,6.7,404.0,3.0857448673009515,/bycmMhO3iIoEDzP768sUjq2RV4T.jpg,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne."
240,Hideaway,Drama|Thriller,1995.0,8.182165,5.0,24.0,3.471489734601903,/oVaurD05v55CklwT62uZwENXDw1.jpg,"Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer."
241,Fluke,Drama|Family|Fantasy,1995.0,4.953936,6.6,48.0,3.5238774828910033,/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg,"Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father."
242,Farinelli,History|Drama,1994.0,8.935058,5.9,20.0,3.6349885940021145,/mF1PyZIJ2l3B3d2S41LrqjPL5Sc.jpg,"Farinelli is a 1994 biopic film about the life and career of Italian opera singer Farinelli, considered one of the greatest castrato singers of all time."
243,Gordy,Drama|Family|Fantasy,1995.0,0.398924,3.0,4.0,3.619149557669838,/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.
244,Gumby: The Movie,Fantasy|Animation|Science Fiction|Family,1995.0,0.090452,5.0,2.0,3.4524828910031715,/mv8yiGImY2fxyvN2k8Grpg9NCL8.jpg,"The band is back together! Gumby reunites with The Clayboys to perform at a concert benefiting local farmers. But things take an unexpected turn when Gumby s dog, Lowbelly, reacts to the music by crying tears of real pearl! Fortune turns into disaster as Gumby s archenemies, the Blockheads, devise an elaborate scheme to dognap Lowbelly and harvest her pearls for themselves. When the Blockheads initial plan fails, they kidnap The Clayboys as well...and replace them with clones! The battle between Clayboys and clones is filled with trains and planes, knights and fights, thrills and spills. True to classic Gumby adventures, Gumby: The Movie takes viewers in and out of books, to Toyland, Camelot, outer space and beyond!"
245,The Glass Shield,Drama|Action|Thriller|Crime,1994.0,1.012197,5.4,9.0,3.4524828910031715,/qD2B53sG1yhPyRANr2fnQerePas.jpg,"J.J. is a rookie in the Sheriff's Department and the first black officer at that station. Racial tensions run high in the department as some of J.J.'s fellow officers resent his presence. His only real friend is the other new trooper, the first female officer to work there, who also suffers similar discrimination in the otherwise all-white-male work environment. When J.J. becomes increasingly aware of police corruption during the murder trial of Teddy Woods, whom he helped to arrest, he faces difficult decisions and puts himself into grave personal danger in the service of justice."
